job_id,submit_time,duration,num_cpu,num_gpu,user,gpu_type,mem,wait_time,status,source,gpu_milli
llm_inference_bursty_00000189,17.951073017235668,1.279272793517954,5.0,1.0,user_0188,A100,4.871105214835602,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000190,18.04602158833468,0.30322120901394606,10.0,0.0,user_0096,,2.8005738984217907,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000191,18.054957329995933,4.935843708262937,3.0,0.0,user_0054,,5.36495658931896,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000192,18.05495955581336,2.5248906660421757,6.0,0.0,user_0138,,12.59722297071295,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000193,18.10956651562119,0.03801409681835352,3.0,1.0,user_0005,H100,5.337714995252041,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000194,18.145068066968815,3.0320831041893515,6.0,1.0,user_0015,V100,4.872338495311926,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000195,18.329274771623503,2.430862287992276,3.0,1.0,user_0048,H100,2.477350877874558,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000196,18.37198480040128,3.64817327119679,4.0,1.0,user_0090,A100,21.148913493998194,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000197,18.49936346034237,2.1107084475670375,7.0,0.0,user_0073,,12.126924972672391,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000198,18.514317875269082,0.4582928786030483,1.0,0.0,user_0037,,11.727512636908553,0.0,failed,llm_inference_bursty,250
llm_inference_bursty_00000199,18.52176275290107,2.150158379202663,8.0,0.0,user_0070,,13.205524068236064,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000200,18.533166082462564,2.5077973584134776,7.0,1.0,user_0066,H100,10.443972491471401,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000201,18.60548628593138,3.2503264620459418,7.0,1.0,user_0104,A100,6.381496856803633,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000202,18.68242348166581,1.0112007498131819,6.0,0.0,user_0112,,6.697548323239953,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000203,18.975966418789614,1.151518500428525,8.0,0.0,user_0176,,5.717098270145425,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000204,19.160087546214243,1.512204694787896,4.0,0.0,user_0161,,35.90384714797716,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000205,19.160223783149398,1.3667831473437622,7.0,0.0,user_0058,,10.314464379232197,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000206,19.33680699400772,1.157260357525103,4.0,0.0,user_0180,,5.594140637217855,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000207,19.36357426956606,0.6570196509299041,6.0,1.0,user_0104,A100,9.769820218462534,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000208,19.374675181549254,0.33689579432868205,5.0,0.0,user_0037,,4.0288406283093785,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000209,19.41040259099511,2.135593124442706,6.0,0.0,user_0068,,18.22335532735618,0.0,killed,llm_inference_bursty,500
llm_inference_bursty_00000210,19.425384858448204,3.065422829126759,5.0,1.0,user_0148,T4,4.969695360300613,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000211,19.439483234484634,1.445334853767496,4.0,0.0,user_0164,,9.980680352305356,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000212,19.458828087347957,1.337044187196191,2.0,1.0,user_0074,H100,14.007411436300488,0.0,failed,llm_inference_bursty,250
llm_inference_bursty_00000213,19.59321527007183,5.460329964799257,10.0,1.0,user_0031,A100,9.307877889921079,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000214,19.71103023006345,2.363964224417002,5.0,1.0,user_0038,A100,7.819979985005898,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000215,19.900272132866718,1.2524281229699368,2.0,0.0,user_0020,,7.437101955963085,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000216,19.91097485463088,1.0509305442835408,6.0,1.0,user_0139,V100,7.14301775534074,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000217,19.942206030376603,0.9367471468138707,1.0,0.0,user_0100,,5.227749641683371,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000218,19.986046258610074,1.695350292925855,6.0,0.0,user_0090,,5.642402455721663,0.0,failed,llm_inference_bursty,250
llm_inference_bursty_00000219,20.142613739705077,1.6947708654626075,6.0,0.0,user_0134,,17.95294600287666,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000220,20.173121515457215,3.159714429218958,4.0,1.0,user_0165,A100,6.923199514686623,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000221,20.183238353950017,0.4782818260462428,5.0,0.0,user_0159,,4.611357297849594,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000222,20.224188634045024,3.23385539128688,4.0,1.0,user_0027,H100,5.4206809380299585,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000223,20.288943325844695,2.2774004581741294,6.0,1.0,user_0117,V100,14.299469067336874,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000224,20.36151141422576,0.840252942628315,6.0,1.0,user_0176,H100,11.08246334204998,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000225,20.410574719162923,0.5823552011926404,9.0,1.0,user_0154,H100,10.341836938612884,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000226,20.528776499349878,2.256392463714962,5.0,1.0,user_0065,A100,6.331184102409064,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000227,20.990955695328967,1.448984729539097,5.0,0.0,user_0078,,10.423026884564095,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000228,21.04374771312892,0.33380084496087853,4.0,1.0,user_0178,T4,5.022176095972886,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000229,21.096356250174665,1.1731902331070811,2.0,1.0,user_0006,T4,6.3232390272976815,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000230,21.15646927206435,2.4429847185257896,14.0,1.0,user_0105,A100,13.222007715352095,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000231,21.17207689280909,2.391451859434318,3.0,0.0,user_0023,,12.485482974333518,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000232,21.189887110763244,1.6705249357167966,3.0,1.0,user_0178,A100,4.099455222945087,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000233,21.26936235294514,2.348310033951257,5.0,0.0,user_0007,,4.422407045347396,0.0,killed,llm_inference_bursty,125
llm_inference_bursty_00000234,21.361488915081495,1.8607212455564057,2.0,1.0,user_0004,H100,7.887043041623223,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000235,21.484409820551143,1.6628070789551181,3.0,1.0,user_0065,T4,20.81511540190138,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000236,21.514963300136525,0.6310958888017851,3.0,1.0,user_0040,T4,2.3411936386959016,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000237,21.617937799179973,2.5209965307300704,4.0,1.0,user_0099,H100,8.732046498500614,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000238,21.712500920733632,1.4006250504036908,2.0,1.0,user_0059,T4,3.2361165041156954,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000239,21.7457179619437,2.937522516262961,5.0,1.0,user_0071,A100,5.050066461454227,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000240,21.875525946414612,2.2680386407937756,4.0,1.0,user_0112,H100,5.937825263975497,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000241,21.953775819883486,0.07305891626900934,3.0,1.0,user_0112,V100,5.741353557467741,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000242,21.957507669443142,1.1790240819760316,2.0,1.0,user_0186,A100,5.3640668937080775,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000243,21.98092881687033,0.9003882770415662,8.0,1.0,user_0096,T4,7.4210773067245634,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000244,22.343202952439697,0.6437207755914289,4.0,0.0,user_0112,,5.359371228155656,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000245,22.517068472409342,1.6963109836306676,6.0,1.0,user_0135,V100,3.07260448714562,0.0,killed,llm_inference_bursty,250
llm_inference_bursty_00000246,22.632915632015216,0.56863620720129,7.0,0.0,user_0034,,11.797902571725253,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000247,22.6359984974052,0.33292622440377123,2.0,1.0,user_0133,A100,11.608334137692987,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000248,22.69977923037256,0.33945170981329903,2.0,1.0,user_0172,A100,12.254639328813331,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000249,22.79815073413911,0.39239088212088546,4.0,1.0,user_0063,A100,2.93163211049487,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000250,23.017814426993578,1.6291064126139285,3.0,1.0,user_0035,T4,8.840565909837435,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000251,23.040208119799658,5.45063239361048,6.0,1.0,user_0069,H100,11.084938704729488,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000252,23.147023458527887,0.7732969705928932,9.0,0.0,user_0055,,3.9799878197854506,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000253,23.216967388790753,3.3879975387505423,9.0,0.0,user_0117,,7.429837211817836,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000254,23.30848240825497,0.38953510544636205,5.0,0.0,user_0172,,6.891164010774905,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000255,23.394847414969576,0.8165763445547866,7.0,1.0,user_0119,A100,22.315698404816715,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000256,23.86554187495906,3.3650447859902255,6.0,0.0,user_0025,,23.445946485923766,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000257,24.01529008131828,2.3476215510612954,5.0,0.0,user_0062,,2.7220524256058822,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000258,24.070367539635917,2.40255328819271,4.0,1.0,user_0137,T4,32.99500556300395,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000259,24.09068273446546,2.923689576312732,2.0,1.0,user_0066,V100,4.26680185835742,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000260,24.104470463533794,5.563684005937697,7.0,1.0,user_0117,T4,13.308513944126316,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000261,24.325051730775158,2.1457403656253287,7.0,0.0,user_0138,,13.227510485735586,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000262,24.35945152264135,0.2890596750383436,3.0,0.0,user_0065,,4.065699731656244,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000263,24.413830156951164,3.0672881784894024,7.0,1.0,user_0129,H100,9.933974763880254,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000264,24.614992594901544,2.7627384168189217,5.0,1.0,user_0079,H100,6.927366686293137,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000265,24.793053828107602,3.2110204368006166,7.0,1.0,user_0027,H100,10.304678369862724,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000266,24.923222622370034,0.6967951246705703,22.0,1.0,user_0074,H100,8.48587809650058,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000267,24.972193150587312,1.5438074247961246,2.0,1.0,user_0088,T4,15.147018156375333,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000268,24.97785671970261,0.1475389764954058,5.0,1.0,user_0000,H100,7.731011639410395,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000269,25.1196832527574,0.6976672999281567,4.0,1.0,user_0178,V100,6.681052655846734,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000270,25.129863927305422,1.1557036623047015,8.0,1.0,user_0105,A100,14.2625688116812,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000271,25.150464504209346,0.8944284203004008,4.0,0.0,user_0007,,10.467106010756801,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000272,25.21947315431379,3.1449947676517827,5.0,0.0,user_0173,,11.46258251894857,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000273,25.264352151941456,0.873398012329342,5.0,0.0,user_0171,,4.959217651010796,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000274,25.27970500759248,8.661764710024885,8.0,0.0,user_0002,,3.9465521770000858,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000275,25.310420527701236,0.746120536330561,4.0,0.0,user_0032,,5.255981251177501,0.0,failed,llm_inference_bursty,250
llm_inference_bursty_00000276,25.351764239865826,1.4006353746461033,14.0,1.0,user_0072,H100,5.091167464435586,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000277,25.379841474196784,0.1459831541702017,9.0,0.0,user_0101,,11.84279376130844,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000278,25.40572971979407,1.6484521644087828,3.0,1.0,user_0145,A100,13.271122448383522,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000279,25.440765057591378,0.9348704452086899,2.0,0.0,user_0084,,6.732333578541198,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000280,25.45226881156799,7.244872571234409,9.0,0.0,user_0122,,17.436250677752344,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000281,25.471348353502982,1.3616556707020289,5.0,0.0,user_0002,,16.795006939608466,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000282,25.55668371757922,0.14670671096739654,2.0,1.0,user_0131,V100,8.550924021850832,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000283,25.59829771056464,0.19559257624524398,6.0,0.0,user_0183,,4.512561430954126,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000284,25.608379224247912,0.16568870049848028,5.0,1.0,user_0105,V100,19.014959085109158,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000285,25.625568760601354,0.7557111567145662,5.0,1.0,user_0090,H100,7.123431698128005,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000286,25.788964431670486,0.6678849806488263,1.0,1.0,user_0059,H100,7.97011656255236,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000287,25.82445062234737,6.588927371344929,3.0,1.0,user_0190,T4,6.026925326747157,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000288,25.832218328072084,0.3688930799859726,5.0,1.0,user_0006,A100,4.332417950219852,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000289,25.987850868918823,2.049588077865676,4.0,1.0,user_0057,H100,3.0612286096717387,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000290,25.99075510597518,0.9668263467825482,6.0,0.0,user_0027,,10.801888653165486,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000291,26.069090286812127,2.136014993246086,4.0,0.0,user_0173,,4.617989178790545,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000292,26.14692430976355,0.675023227412173,14.0,1.0,user_0096,T4,46.3267124457758,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000293,26.27417130677211,0.11948765661663907,2.0,0.0,user_0184,,3.8510885570728095,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000294,26.48684486071308,0.43702465106763105,4.0,0.0,user_0133,,3.4749167260784106,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000295,26.537378203523556,0.8167008073085554,10.0,0.0,user_0111,,10.035042619937329,0.0,completed,llm_inference_bursty,250
llm_inference_bursty_00000296,26.64972732852109,4.22921467522327,6.0,1.0,user_0103,T4,18.496621381530588,0.0,completed,llm_inference_bursty,500
llm_inference_bursty_00000297,26.75460853693244,2.3502500768482903,5.0,1.0,user_0040,A100,7.681031086217354,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000298,26.83304482095652,0.45563845188146657,2.0,1.0,user_0112,A100,10.416024651015482,0.0,completed,llm_inference_bursty,125
llm_inference_bursty_00000299,26.935751095084825,1.1471527272784254,4.0,1.0,user_0137,A100,2.4445756498609748,0.0,completed,llm_inference_bursty,250
