scenario,algorithm,mode,seed,n_submitted,n_admitted,rejection_rate,p50_wait_time,p95_wait_time,p99_wait_time,sla_violation_rate,jains_fairness_per_user_wait,avg_gpu_utilization_time_weighted,gpu_hours_wasted,gpu_hours_used,makespan_hours
diurnal_pattern,fgd,time-driven,1,300,300,0.0,0.0,691.8256912385182,2345.5970749511703,0.21333333333333335,0.11937373158896601,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,fgd,time-driven,2,300,300,0.0,0.0,691.8256912385182,2345.5970749511703,0.21333333333333335,0.11937373158896601,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,fgd,time-driven,3,300,300,0.0,0.0,691.8256912385182,2345.5970749511703,0.21333333333333335,0.11937373158896601,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,w_fgd,time-driven,1,300,300,0.0,0.0,565.1349611466337,2345.5970749511703,0.21,0.11420666941205036,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,w_fgd,time-driven,2,300,300,0.0,0.0,565.1349611466337,2345.5970749511703,0.21,0.11420666941205036,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,w_fgd,time-driven,3,300,300,0.0,0.0,565.1349611466337,2345.5970749511703,0.21,0.11420666941205036,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,w_fgd_balanced,time-driven,1,300,300,0.0,0.0,620.3398427805512,1659.2688229993132,0.22,0.14442617725477438,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,w_fgd_balanced,time-driven,2,300,300,0.0,0.0,620.3398427805512,1659.2688229993132,0.22,0.14442617725477438,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
diurnal_pattern,w_fgd_balanced,time-driven,3,300,300,0.0,0.0,620.3398427805512,1659.2688229993132,0.22,0.14442617725477438,0.15062543776374043,373.00008383528734,66.14667240054955,2.7446672264739806
flash_crowd,random,time-driven,1,300,300,0.0,0.0,394.8463572961277,1813.2868588407284,0.12333333333333334,0.06277106866601172,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,random,time-driven,2,300,300,0.0,0.0,249.48155286724756,1928.6647031255754,0.11666666666666667,0.057876801868054537,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,random,time-driven,3,300,300,0.0,0.0,192.99735218731456,1928.6647031255754,0.12,0.055798536051828364,0.12864424694258667,299.2917865529388,44.18650632891076,2.1467393305115596
flash_crowd,first_fit,time-driven,1,300,300,0.0,0.0,173.6034406289138,1752.0426422215298,0.10333333333333333,0.050045056036737555,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,first_fit,time-driven,2,300,300,0.0,0.0,173.6034406289138,1752.0426422215298,0.10333333333333333,0.050045056036737555,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,first_fit,time-driven,3,300,300,0.0,0.0,173.6034406289138,1752.0426422215298,0.10333333333333333,0.050045056036737555,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,best_fit,time-driven,1,300,300,0.0,0.0,173.6034406289138,1752.0426422215298,0.10333333333333333,0.05030181288228591,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,best_fit,time-driven,2,300,300,0.0,0.0,173.6034406289138,1752.0426422215298,0.10333333333333333,0.05030181288228591,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,best_fit,time-driven,3,300,300,0.0,0.0,173.6034406289138,1752.0426422215298,0.10333333333333333,0.05030181288228591,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,worst_fit,time-driven,1,300,300,0.0,0.0,337.29238023926325,1812.3989541620379,0.12333333333333334,0.06210408965937855,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,worst_fit,time-driven,2,300,300,0.0,0.0,337.29238023926325,1812.3989541620379,0.12333333333333334,0.06210408965937855,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,worst_fit,time-driven,3,300,300,0.0,0.0,337.29238023926325,1812.3989541620379,0.12333333333333334,0.06210408965937855,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,round_robin,time-driven,1,300,300,0.0,0.0,249.48155286724756,1928.6647031255754,0.12,0.05840323125724234,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,round_robin,time-driven,2,300,300,0.0,0.0,249.48155286724756,1928.6647031255754,0.12,0.05840323125724234,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,round_robin,time-driven,3,300,300,0.0,0.0,249.48155286724756,1928.6647031255754,0.12,0.05840323125724234,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,gpu_packing,time-driven,1,300,300,0.0,0.0,169.66553607214394,1752.0426422215298,0.10333333333333333,0.0505637614772793,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,gpu_packing,time-driven,2,300,300,0.0,0.0,169.66553607214394,1752.0426422215298,0.10333333333333333,0.0505637614772793,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,gpu_packing,time-driven,3,300,300,0.0,0.0,169.66553607214394,1752.0426422215298,0.10333333333333333,0.0505637614772793,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,least_requested,time-driven,1,300,300,0.0,0.0,283.6954285214889,1928.6647031255754,0.12333333333333334,0.05577330504347653,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,least_requested,time-driven,2,300,300,0.0,0.0,283.6954285214889,1928.6647031255754,0.12333333333333334,0.05577330504347653,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,least_requested,time-driven,3,300,300,0.0,0.0,283.6954285214889,1928.6647031255754,0.12333333333333334,0.05577330504347653,0.12864424694258672,299.2917865529388,44.18650632891078,2.1467393305115596
flash_crowd,fgd,time-driven,1,300,300,0.0,0.0,318.4188446721333,1751.1547375428393,0.10333333333333333,0.06779634759557916,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,fgd,time-driven,2,300,300,0.0,0.0,318.4188446721333,1751.1547375428393,0.10333333333333333,0.06779634759557916,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,fgd,time-driven,3,300,300,0.0,0.0,318.4188446721333,1751.1547375428393,0.10333333333333333,0.06779634759557916,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,w_fgd,time-driven,1,300,300,0.0,0.0,169.66553607214394,1752.0426422215298,0.1,0.05045307379076131,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,w_fgd,time-driven,2,300,300,0.0,0.0,169.66553607214394,1752.0426422215298,0.1,0.05045307379076131,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,w_fgd,time-driven,3,300,300,0.0,0.0,169.66553607214394,1752.0426422215298,0.1,0.05045307379076131,0.1286442469425867,299.2917865529388,44.18650632891077,2.1467393305115596
flash_crowd,w_fgd_balanced,time-driven,1,300,300,0.0,0.0,337.29238023926325,1516.4968891363662,0.12333333333333334,0.07046314115787532,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,w_fgd_balanced,time-driven,2,300,300,0.0,0.0,337.29238023926325,1516.4968891363662,0.12333333333333334,0.07046314115787532,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
flash_crowd,w_fgd_balanced,time-driven,3,300,300,0.0,0.0,337.29238023926325,1516.4968891363662,0.12333333333333334,0.07046314115787532,0.1286442469425867,299.2917865529388,44.186506328910774,2.1467393305115596
gpu_fragmentation_sharing,random,time-driven,1,300,300,0.0,0.0,25.55247128328415,229.65411903355397,0.013333333333333334,0.04292450885551475,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,random,time-driven,2,300,300,0.0,0.0,25.55247128328415,298.83446497288674,0.013333333333333334,0.04160584065327109,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,random,time-driven,3,300,300,0.0,0.0,25.55247128328415,280.2625164469343,0.013333333333333334,0.04072043753086074,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,first_fit,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.0417198390073235,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,first_fit,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.0417198390073235,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,first_fit,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.0417198390073235,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,best_fit,time-driven,1,300,300,0.0,0.0,28.66707913337413,238.86696730049317,0.016666666666666666,0.0469117937233362,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,best_fit,time-driven,2,300,300,0.0,0.0,28.66707913337413,238.86696730049317,0.016666666666666666,0.0469117937233362,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,best_fit,time-driven,3,300,300,0.0,0.0,28.66707913337413,238.86696730049317,0.016666666666666666,0.0469117937233362,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,worst_fit,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04291831892170792,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,worst_fit,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04291831892170792,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,worst_fit,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04291831892170792,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,round_robin,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.041001807101823044,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,round_robin,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.041001807101823044,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,round_robin,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.041001807101823044,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,gpu_packing,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.016666666666666666,0.044841363618833584,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,gpu_packing,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.016666666666666666,0.044841363618833584,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,gpu_packing,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.016666666666666666,0.044841363618833584,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,least_requested,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04184993739020804,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,least_requested,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04184993739020804,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,least_requested,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04184993739020804,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,fgd,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04184993739020804,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,fgd,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04184993739020804,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,fgd,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04184993739020804,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,w_fgd,time-driven,1,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04118386904230296,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,w_fgd,time-driven,2,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04118386904230296,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,w_fgd,time-driven,3,300,300,0.0,0.0,25.55247128328415,238.86696730049317,0.013333333333333334,0.04118386904230296,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,w_fgd_balanced,time-driven,1,300,300,0.0,0.0,25.55247128328415,324.19577079480007,0.013333333333333334,0.0347040603161064,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,w_fgd_balanced,time-driven,2,300,300,0.0,0.0,25.55247128328415,324.19577079480007,0.013333333333333334,0.0347040603161064,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
gpu_fragmentation_sharing,w_fgd_balanced,time-driven,3,300,300,0.0,0.0,25.55247128328415,324.19577079480007,0.013333333333333334,0.0347040603161064,0.08862152853658299,300.87416226018354,29.25670178915528,2.0633179003083675
heavy_tail_demand,random,time-driven,1,300,300,0.0,0.0,332.06185766343555,852.6661986409161,0.09666666666666666,0.11495692032505593,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,random,time-driven,2,300,300,0.0,0.0,330.26953631776223,813.6806462731979,0.09,0.11717218718502281,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,random,time-driven,3,300,300,0.0,0.0,330.26953631776223,881.5239707274615,0.09333333333333334,0.11401065816595825,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,first_fit,time-driven,1,300,300,0.0,0.0,325.4689559867381,982.4294025528823,0.09666666666666666,0.11443216984822703,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,first_fit,time-driven,2,300,300,0.0,0.0,325.4689559867381,982.4294025528823,0.09666666666666666,0.11443216984822703,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,first_fit,time-driven,3,300,300,0.0,0.0,325.4689559867381,982.4294025528823,0.09666666666666666,0.11443216984822703,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,best_fit,time-driven,1,300,300,0.0,0.0,325.4689559867381,1044.649504823861,0.09,0.1022255557095403,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,best_fit,time-driven,2,300,300,0.0,0.0,325.4689559867381,1044.649504823861,0.09,0.1022255557095403,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,best_fit,time-driven,3,300,300,0.0,0.0,325.4689559867381,1044.649504823861,0.09,0.1022255557095403,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,worst_fit,time-driven,1,300,300,0.0,0.0,303.6495725209842,836.7443201613605,0.10333333333333333,0.11448478664114696,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,worst_fit,time-driven,2,300,300,0.0,0.0,303.6495725209842,836.7443201613605,0.10333333333333333,0.11448478664114696,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,worst_fit,time-driven,3,300,300,0.0,0.0,303.6495725209842,836.7443201613605,0.10333333333333333,0.11448478664114696,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,round_robin,time-driven,1,300,300,0.0,0.0,332.06185766343555,881.5239707274615,0.09666666666666666,0.11378788141861775,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,round_robin,time-driven,2,300,300,0.0,0.0,332.06185766343555,881.5239707274615,0.09666666666666666,0.11378788141861775,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,round_robin,time-driven,3,300,300,0.0,0.0,332.06185766343555,881.5239707274615,0.09666666666666666,0.11378788141861775,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,gpu_packing,time-driven,1,300,300,0.0,0.0,325.4689559867381,1044.649504823861,0.09,0.10217015560202088,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,gpu_packing,time-driven,2,300,300,0.0,0.0,325.4689559867381,1044.649504823861,0.09,0.10217015560202088,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,gpu_packing,time-driven,3,300,300,0.0,0.0,325.4689559867381,1044.649504823861,0.09,0.10217015560202088,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,least_requested,time-driven,1,300,300,0.0,0.0,356.159506203125,1064.6433846549376,0.08333333333333333,0.08278529836200868,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,least_requested,time-driven,2,300,300,0.0,0.0,356.159506203125,1064.6433846549376,0.08333333333333333,0.08278529836200868,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,least_requested,time-driven,3,300,300,0.0,0.0,356.159506203125,1064.6433846549376,0.08333333333333333,0.08278529836200868,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,fgd,time-driven,1,300,300,0.0,0.0,373.3131623258745,850.9164099744746,0.10333333333333333,0.11738837059539477,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,fgd,time-driven,2,300,300,0.0,0.0,373.3131623258745,850.9164099744746,0.10333333333333333,0.11738837059539477,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,fgd,time-driven,3,300,300,0.0,0.0,373.3131623258745,850.9164099744746,0.10333333333333333,0.11738837059539477,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,w_fgd,time-driven,1,300,300,0.0,0.0,360.1768185484228,904.5876446156241,0.09333333333333334,0.11317772534929782,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,w_fgd,time-driven,2,300,300,0.0,0.0,360.1768185484228,904.5876446156241,0.09333333333333334,0.11317772534929782,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,w_fgd,time-driven,3,300,300,0.0,0.0,360.1768185484228,904.5876446156241,0.09333333333333334,0.11317772534929782,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,w_fgd_balanced,time-driven,1,300,300,0.0,0.0,360.1768185484228,1040.7328909876162,0.06666666666666667,0.08034836404742259,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,w_fgd_balanced,time-driven,2,300,300,0.0,0.0,360.1768185484228,1040.7328909876162,0.06666666666666667,0.08034836404742259,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
heavy_tail_demand,w_fgd_balanced,time-driven,3,300,300,0.0,0.0,360.1768185484228,1040.7328909876162,0.06666666666666667,0.08034836404742259,0.17519936815431816,274.5280232683667,58.31365103303008,2.0802604643837297
high_contention,random,time-driven,1,300,291,0.03,0.0,220.30560148688406,661.2305134542063,0.20962199312714777,0.1683745644917767,0.17022430412516412,277.6459309873245,56.95766413798375,2.0912724695331764
high_contention,random,time-driven,2,300,291,0.03,0.0,271.1724805033717,549.7404822714628,0.24054982817869416,0.23067684413676673,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,random,time-driven,3,300,291,0.03,0.0,245.7091013028625,695.161984208626,0.2268041237113402,0.1827623564940654,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,first_fit,time-driven,1,300,291,0.03,0.0,271.1724805033717,659.7994328365436,0.23711340206185566,0.21912061701715468,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,first_fit,time-driven,2,300,291,0.03,0.0,271.1724805033717,659.7994328365436,0.23711340206185566,0.21912061701715468,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,first_fit,time-driven,3,300,291,0.03,0.0,271.1724805033717,659.7994328365436,0.23711340206185566,0.21912061701715468,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,best_fit,time-driven,1,300,291,0.03,0.0,271.1724805033717,707.3510064389551,0.23711340206185566,0.2119994347389114,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,best_fit,time-driven,2,300,291,0.03,0.0,271.1724805033717,707.3510064389551,0.23711340206185566,0.2119994347389114,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,best_fit,time-driven,3,300,291,0.03,0.0,271.1724805033717,707.3510064389551,0.23711340206185566,0.2119994347389114,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,worst_fit,time-driven,1,300,291,0.03,0.0,244.39378807706,640.8065519277336,0.19931271477663232,0.15975584853582714,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,worst_fit,time-driven,2,300,291,0.03,0.0,244.39378807706,640.8065519277336,0.19931271477663232,0.15975584853582714,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,worst_fit,time-driven,3,300,291,0.03,0.0,244.39378807706,640.8065519277336,0.19931271477663232,0.15975584853582714,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,round_robin,time-driven,1,300,291,0.03,0.0,220.30560148688406,687.1813928815549,0.20962199312714777,0.1650725804078405,0.17022430412516412,277.6459309873245,56.95766413798375,2.0912724695331764
high_contention,round_robin,time-driven,2,300,291,0.03,0.0,220.30560148688406,687.1813928815549,0.20962199312714777,0.1650725804078405,0.17022430412516412,277.6459309873245,56.95766413798375,2.0912724695331764
high_contention,round_robin,time-driven,3,300,291,0.03,0.0,220.30560148688406,687.1813928815549,0.20962199312714777,0.1650725804078405,0.17022430412516412,277.6459309873245,56.95766413798375,2.0912724695331764
high_contention,gpu_packing,time-driven,1,300,291,0.03,0.0,271.1724805033717,659.7994328365436,0.23711340206185566,0.21666098735645364,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,gpu_packing,time-driven,2,300,291,0.03,0.0,271.1724805033717,659.7994328365436,0.23711340206185566,0.21666098735645364,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,gpu_packing,time-driven,3,300,291,0.03,0.0,271.1724805033717,659.7994328365436,0.23711340206185566,0.21666098735645364,0.168469152143092,281.13191139217525,56.95766413798375,2.113059847063494
high_contention,least_requested,time-driven,1,300,291,0.03,0.0,288.6824090894992,627.4778315126631,0.19931271477663232,0.16296322540855185,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,least_requested,time-driven,2,300,291,0.03,0.0,288.6824090894992,627.4778315126631,0.19931271477663232,0.16296322540855185,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,least_requested,time-driven,3,300,291,0.03,0.0,288.6824090894992,627.4778315126631,0.19931271477663232,0.16296322540855185,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,fgd,time-driven,1,300,291,0.03,0.0,245.7091013028625,665.4565255640431,0.22336769759450173,0.18578973473905544,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,fgd,time-driven,2,300,291,0.03,0.0,245.7091013028625,665.4565255640431,0.22336769759450173,0.18578973473905544,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,fgd,time-driven,3,300,291,0.03,0.0,245.7091013028625,665.4565255640431,0.22336769759450173,0.18578973473905544,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,w_fgd,time-driven,1,300,291,0.03,0.0,245.7091013028625,665.4565255640431,0.22336769759450173,0.18596231426425963,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,w_fgd,time-driven,2,300,291,0.03,0.0,245.7091013028625,665.4565255640431,0.22336769759450173,0.18596231426425963,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,w_fgd,time-driven,3,300,291,0.03,0.0,245.7091013028625,665.4565255640431,0.22336769759450173,0.18596231426425963,0.16919444554185736,279.6826076840181,56.95766413798375,2.104001698887511
high_contention,w_fgd_balanced,time-driven,1,300,291,0.03,0.0,295.4733483373269,667.8030437887626,0.19931271477663232,0.1574495535157913,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,w_fgd_balanced,time-driven,2,300,291,0.03,0.0,295.4733483373269,667.8030437887626,0.19931271477663232,0.1574495535157913,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
high_contention,w_fgd_balanced,time-driven,3,300,291,0.03,0.0,295.4733483373269,667.8030437887626,0.19931271477663232,0.1574495535157913,0.17116390702390402,275.80912722784603,56.95766413798375,2.079792446036436
llm_inference_bursty,random,time-driven,1,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,random,time-driven,2,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,random,time-driven,3,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,first_fit,time-driven,1,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,first_fit,time-driven,2,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,first_fit,time-driven,3,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,best_fit,time-driven,1,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,best_fit,time-driven,2,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,best_fit,time-driven,3,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
llm_inference_bursty,worst_fit,time-driven,1,300,300,0.0,0.0,0.0,0.0,0.0,1.0,0.06489155043088174,1.4106202277217046,0.0978895375057339,0.00942818603267149
